transaction_id,account_id,timestamp,asset,amount,amount_usd,transaction_type,source_wallet,destination_wallet,device_id,ip_country,account_age_days,ground_truth_label,anomaly_type
TX-0001737,ACC-00058,2025-03-01T15:59:00+00:00,ETH,0.24311134,729.33,deposit,CP-ACC-00058-02,WALLET-ACC-00058,DEV-00058-A,SG,1407,0,normal
TX-0000956,ACC-00032,2025-03-01T16:34:00+00:00,USDT,369.82601987,369.83,transfer_in,CP-ACC-00032-04,WALLET-ACC-00032,DEV-00032-A,JP,289,0,normal
TX-0000116,ACC-00004,2025-03-01T17:09:00+00:00,USDT,1238.02519468,1238.03,withdrawal,WALLET-ACC-00004,CP-ACC-00004-02,DEV-00004-A,US,1214,0,normal
TX-0001495,ACC-00050,2025-03-01T18:40:00+00:00,USDC,300.0856902,300.09,trade,WALLET-ACC-00050,EXTERNAL-OUT,DEV-00050-A,DE,284,0,normal
TX-0001044,ACC-00035,2025-03-01T18:45:00+00:00,USDT,344.04480467,344.04,transfer_out,WALLET-ACC-00035,CP-ACC-00035-03,DEV-00035-A,DE,674,0,normal
TX-0001379,ACC-00046,2025-03-01T21:14:00+00:00,ETH,0.19031344,570.94,trade,WALLET-ACC-00046,EXTERNAL-OUT,DEV-00046-A,TW,738,0,normal
TX-0000388,ACC-00013,2025-03-02T06:13:00+00:00,USDC,278.05746986,278.06,deposit,CP-ACC-00013-06,WALLET-ACC-00013,DEV-00013-A,SG,472,0,normal
TX-0000176,ACC-00006,2025-03-02T08:03:00+00:00,USDC,275.12724121,275.13,deposit,CP-ACC-00006-01,WALLET-ACC-00006,DEV-00006-A,TW,712,0,normal
TX-0000266,ACC-00009,2025-03-02T08:51:00+00:00,USDT,304.72313184,304.72,trade,WALLET-ACC-00009,EXTERNAL-OUT,DEV-00009-B,US,1004,0,normal
TX-0000025,ACC-00001,2025-03-02T09:02:00+00:00,USDT,268.58051075,268.58,trade,WALLET-ACC-00001,EXTERNAL-OUT,DEV-00001-A,TW,252,0,normal
TX-0000957,ACC-00032,2025-03-02T09:20:00+00:00,USDT,1194.4957886,1194.5,trade,WALLET-ACC-00032,EXTERNAL-OUT,DEV-00032-A,JP,289,0,normal
TX-0001762,ACC-00059,2025-03-02T12:02:00+00:00,USDT,340.30802666,340.31,trade,WALLET-ACC-00059,EXTERNAL-OUT,DEV-00059-B,US,1088,0,normal
TX-0000779,ACC-00026,2025-03-02T12:37:00+00:00,USDT,210.28626247,210.29,withdrawal,WALLET-ACC-00026,CP-ACC-00026-04,DEV-00026-A,TW,722,0,normal
TX-0001644,ACC-00055,2025-03-02T12:43:00+00:00,USDT,122.51891048,122.52,trade,WALLET-ACC-00055,EXTERNAL-OUT,DEV-00055-A,DE,1372,0,normal
TX-0001738,ACC-00058,2025-03-02T13:17:00+00:00,BTC,0.01171557,702.93,withdrawal,WALLET-ACC-00058,CP-ACC-00058-04,DEV-00058-A,SG,1407,0,normal
TX-0000358,ACC-00012,2025-03-02T13:19:00+00:00,USDT,663.66071851,663.66,transfer_out,WALLET-ACC-00012,CP-ACC-00012-01,DEV-00012-A,JP,546,0,normal
TX-0001045,ACC-00035,2025-03-02T14:12:00+00:00,BTC,0.02374577,1424.75,deposit,CP-ACC-00035-01,WALLET-ACC-00035,DEV-00035-A,DE,674,0,normal
TX-0000984,ACC-00033,2025-03-02T14:19:00+00:00,BTC,0.00538585,323.15,deposit,CP-ACC-00033-06,WALLET-ACC-00033,DEV-00033-B,SG,273,0,normal
TX-0001645,ACC-00055,2025-03-02T14:26:00+00:00,BTC,0.00272887,163.73,trade,WALLET-ACC-00055,EXTERNAL-OUT,DEV-00055-A,DE,1372,0,normal
TX-0001557,ACC-00052,2025-03-02T14:39:00+00:00,BTC,0.00463691,278.21,withdrawal,WALLET-ACC-00052,CP-ACC-00052-03,DEV-00052-A,JP,523,0,normal
TX-0001677,ACC-00056,2025-03-02T14:53:00+00:00,USDT,126.11165408,126.11,deposit,CP-ACC-00056-03,WALLET-ACC-00056,DEV-00056-A,TW,890,0,normal
TX-0000146,ACC-00005,2025-03-02T15:07:00+00:00,USDT,761.77114575,761.77,trade,WALLET-ACC-00005,EXTERNAL-OUT,DEV-00005-B,DE,1075,0,normal
TX-0001586,ACC-00053,2025-03-02T15:11:00+00:00,ETH,0.11418178,342.55,withdrawal,WALLET-ACC-00053,CP-ACC-00053-01,DEV-00053-A,SG,1239,0,normal
TX-0001676,ACC-00056,2025-03-02T15:20:00+00:00,BTC,0.00481508,288.9,deposit,CP-ACC-00056-04,WALLET-ACC-00056,DEV-00056-A,TW,890,0,normal
TX-0001196,ACC-00040,2025-03-02T15:22:00+00:00,BTC,0.00470535,282.32,trade,WALLET-ACC-00040,EXTERNAL-OUT,DEV-00040-A,DE,701,0,normal
TX-0000778,ACC-00026,2025-03-02T15:43:00+00:00,BTC,0.01202573,721.54,trade,WALLET-ACC-00026,EXTERNAL-OUT,DEV-00026-A,TW,722,0,normal
TX-0000117,ACC-00004,2025-03-02T15:45:00+00:00,USDT,1403.5921531,1403.59,transfer_out,WALLET-ACC-00004,CP-ACC-00004-05,DEV-00004-A,US,1214,0,normal
TX-0001316,ACC-00044,2025-03-02T15:58:00+00:00,USDC,176.1113656,176.11,trade,WALLET-ACC-00044,EXTERNAL-OUT,DEV-00044-A,US,664,0,normal
TX-0001587,ACC-00053,2025-03-02T16:16:00+00:00,ETH,0.09178907,275.37,transfer_out,WALLET-ACC-00053,CP-ACC-00053-03,DEV-00053-B,SG,1239,0,normal
TX-0000538,ACC-00018,2025-03-02T16:18:00+00:00,USDT,427.61749693,427.62,withdrawal,WALLET-ACC-00018,CP-ACC-00018-03,DEV-00018-A,SG,1040,0,normal
TX-0001408,ACC-00047,2025-03-02T16:35:00+00:00,USDC,460.105817,460.11,trade,WALLET-ACC-00047,EXTERNAL-OUT,DEV-00047-A,JP,694,0,normal
TX-0000507,ACC-00017,2025-03-02T18:02:00+00:00,ETH,0.21532223,645.97,transfer_in,CP-ACC-00017-01,WALLET-ACC-00017,DEV-00017-A,JP,666,0,normal
TX-0001195,ACC-00040,2025-03-02T18:03:00+00:00,BTC,0.00349568,209.74,deposit,CP-ACC-00040-02,WALLET-ACC-00040,DEV-00040-A,DE,701,0,normal
TX-0000265,ACC-00009,2025-03-02T19:24:00+00:00,BTC,0.00876561,525.94,withdrawal,WALLET-ACC-00009,CP-ACC-00009-04,DEV-00009-A,US,1004,0,normal
TX-0001166,ACC-00039,2025-03-02T21:09:00+00:00,ETH,0.04984075,149.52,withdrawal,WALLET-ACC-00039,CP-ACC-00039-06,DEV-00039-A,US,332,0,normal
TX-0001046,ACC-00035,2025-03-03T06:16:00+00:00,USDC,344.21530215,344.22,withdrawal,WALLET-ACC-00035,CP-ACC-00035-02,DEV-00035-A,DE,674,0,normal
TX-0000746,ACC-00025,2025-03-03T06:18:00+00:00,USDC,322.80812101,322.81,transfer_in,CP-ACC-00025-06,WALLET-ACC-00025,DEV-00025-A,DE,1337,0,normal
TX-0000835,ACC-00028,2025-03-03T07:14:00+00:00,USDT,644.06984248,644.07,deposit,CP-ACC-00028-02,WALLET-ACC-00028,DEV-00028-A,SG,1285,0,normal
TX-0001588,ACC-00053,2025-03-03T10:08:00+00:00,ETH,0.07056625,211.7,deposit,CP-ACC-00053-05,WALLET-ACC-00053,DEV-00053-A,SG,1239,0,normal
TX-0000807,ACC-00027,2025-03-03T11:05:00+00:00,BTC,0.01412866,847.72,deposit,CP-ACC-00027-06,WALLET-ACC-00027,DEV-00027-A,JP,1200,0,normal
TX-0000267,ACC-00009,2025-03-03T11:18:00+00:00,BTC,0.01509229,905.54,withdrawal,WALLET-ACC-00009,CP-ACC-00009-06,DEV-00009-B,US,1004,0,normal
TX-0001047,ACC-00035,2025-03-03T11:35:00+00:00,USDT,370.381519,370.38,trade,WALLET-ACC-00035,EXTERNAL-OUT,DEV-00035-A,DE,674,0,normal
TX-0000237,ACC-00008,2025-03-03T12:25:00+00:00,USDT,389.1626379,389.16,transfer_out,WALLET-ACC-00008,CP-ACC-00008-01,DEV-00008-A,SG,1064,0,normal
TX-0000539,ACC-00018,2025-03-03T12:25:00+00:00,USDT,306.58264213,306.58,deposit,CP-ACC-00018-04,WALLET-ACC-00018,DEV-00018-A,SG,1040,0,normal
TX-0001615,ACC-00054,2025-03-03T13:06:00+00:00,ETH,0.22012537,660.38,trade,WALLET-ACC-00054,EXTERNAL-OUT,DEV-00054-A,US,234,0,normal
TX-0000268,ACC-00009,2025-03-03T13:34:00+00:00,USDT,1337.4366518,1337.44,deposit,CP-ACC-00009-05,WALLET-ACC-00009,DEV-00009-A,US,1004,0,normal
TX-0001436,ACC-00048,2025-03-03T13:44:00+00:00,ETH,0.15916433,477.49,withdrawal,WALLET-ACC-00048,CP-ACC-00048-01,DEV-00048-A,SG,1172,0,normal
TX-0001763,ACC-00059,2025-03-03T14:12:00+00:00,USDT,259.88952721,259.89,transfer_out,WALLET-ACC-00059,CP-ACC-00059-01,DEV-00059-A,US,1088,0,normal
TX-0000088,ACC-00003,2025-03-03T14:59:00+00:00,USDT,361.7357001,361.74,transfer_in,CP-ACC-00003-02,WALLET-ACC-00003,DEV-00003-B,SG,1110,0,normal
TX-0001409,ACC-00047,2025-03-03T16:20:00+00:00,BTC,0.02270512,1362.31,transfer_in,CP-ACC-00047-06,WALLET-ACC-00047,DEV-00047-A,JP,694,0,normal
TX-0000508,ACC-00017,2025-03-03T16:30:00+00:00,BTC,0.00639825,383.89,deposit,CP-ACC-00017-04,WALLET-ACC-00017,DEV-00017-A,JP,666,0,normal
TX-0000958,ACC-00032,2025-03-03T16:30:00+00:00,BTC,0.00484375,290.63,transfer_out,WALLET-ACC-00032,CP-ACC-00032-05,DEV-00032-A,JP,289,0,normal
TX-0001646,ACC-00055,2025-03-03T18:17:00+00:00,USDT,199.34566153,199.35,transfer_in,CP-ACC-00055-01,WALLET-ACC-00055,DEV-00055-A,DE,1372,0,normal
TX-0001616,ACC-00054,2025-03-03T18:52:00+00:00,USDT,493.34315736,493.34,trade,WALLET-ACC-00054,EXTERNAL-OUT,DEV-00054-A,US,234,0,normal
TX-0000928,ACC-00031,2025-03-03T19:36:00+00:00,ETH,0.27484394,824.53,transfer_in,CP-ACC-00031-01,WALLET-ACC-00031,DEV-00031-B,TW,332,0,normal
TX-0001708,ACC-00057,2025-03-04T07:22:00+00:00,ETH,0.25847721,775.43,withdrawal,WALLET-ACC-00057,CP-ACC-00057-02,DEV-00057-A,JP,1579,0,normal
TX-0001739,ACC-00058,2025-03-04T08:52:00+00:00,USDT,1940.75187898,1940.75,transfer_out,WALLET-ACC-00058,CP-ACC-00058-04,DEV-00058-A,SG,1407,0,normal
TX-0000328,ACC-00011,2025-03-04T08:59:00+00:00,USDT,2098.30816175,2098.31,transfer_out,WALLET-ACC-00011,CP-ACC-00011-01,DEV-00011-A,TW,1007,0,normal
TX-0001197,ACC-00040,2025-03-04T09:20:00+00:00,USDC,247.18171186,247.18,transfer_in,CP-ACC-00040-02,WALLET-ACC-00040,DEV-00040-A,DE,701,0,normal
TX-0001558,ACC-00052,2025-03-04T09:22:00+00:00,ETH,0.13537876,406.14,trade,WALLET-ACC-00052,EXTERNAL-OUT,DEV-00052-A,JP,523,0,normal
TX-0001496,ACC-00050,2025-03-04T09:48:00+00:00,USDT,760.74103577,760.74,deposit,CP-ACC-00050-02,WALLET-ACC-00050,DEV-00050-A,DE,284,0,normal
TX-0001647,ACC-00055,2025-03-04T09:52:00+00:00,ETH,0.10314437,309.43,trade,WALLET-ACC-00055,EXTERNAL-OUT,DEV-00055-A,DE,1372,0,normal
TX-0001764,ACC-00059,2025-03-04T10:19:00+00:00,USDT,242.73328467,242.73,transfer_in,CP-ACC-00059-05,WALLET-ACC-00059,DEV-00059-A,US,1088,0,normal
TX-0001765,ACC-00059,2025-03-04T11:14:00+00:00,BTC,0.00458222,274.93,trade,WALLET-ACC-00059,EXTERNAL-OUT,DEV-00059-A,US,1088,0,normal
TX-0000119,ACC-00004,2025-03-04T11:46:00+00:00,BTC,0.01039755,623.85,trade,WALLET-ACC-00004,EXTERNAL-OUT,DEV-00004-A,US,1214,0,normal
TX-0001347,ACC-00045,2025-03-04T12:31:00+00:00,USDT,962.3636536,962.36,deposit,CP-ACC-00045-04,WALLET-ACC-00045,DEV-00045-B,DE,348,0,normal
TX-0000118,ACC-00004,2025-03-04T12:55:00+00:00,USDT,686.68190305,686.68,trade,WALLET-ACC-00004,EXTERNAL-OUT,DEV-00004-A,US,1214,0,normal
TX-0000359,ACC-00012,2025-03-04T13:02:00+00:00,ETH,0.16686503,500.6,withdrawal,WALLET-ACC-00012,CP-ACC-00012-06,DEV-00012-A,JP,546,0,normal
TX-0000238,ACC-00008,2025-03-04T13:49:00+00:00,USDT,624.55466233,624.55,withdrawal,WALLET-ACC-00008,CP-ACC-00008-05,DEV-00008-A,SG,1064,0,normal
TX-0000985,ACC-00033,2025-03-04T14:07:00+00:00,USDT,402.6715766,402.67,transfer_out,WALLET-ACC-00033,CP-ACC-00033-06,DEV-00033-A,SG,273,0,normal
TX-0000449,ACC-00015,2025-03-04T14:10:00+00:00,USDC,1104.87844786,1104.88,trade,WALLET-ACC-00015,EXTERNAL-OUT,DEV-00015-A,DE,1220,0,normal
TX-0000418,ACC-00014,2025-03-04T14:55:00+00:00,USDT,1317.21091626,1317.21,withdrawal,WALLET-ACC-00014,CP-ACC-00014-04,DEV-00014-A,US,1364,0,normal
TX-0001346,ACC-00045,2025-03-04T15:26:00+00:00,USDT,259.36482747,259.36,withdrawal,WALLET-ACC-00045,CP-ACC-00045-03,DEV-00045-A,DE,348,0,normal
TX-0000026,ACC-00001,2025-03-04T15:53:00+00:00,USDT,928.38042965,928.38,trade,WALLET-ACC-00001,EXTERNAL-OUT,DEV-00001-A,TW,252,0,normal
TX-0001709,ACC-00057,2025-03-04T18:11:00+00:00,ETH,0.15903927,477.12,trade,WALLET-ACC-00057,EXTERNAL-OUT,DEV-00057-A,JP,1579,0,normal
TX-0000147,ACC-00005,2025-03-04T19:19:00+00:00,ETH,0.14475438,434.26,trade,WALLET-ACC-00005,EXTERNAL-OUT,DEV-00005-A,DE,1075,0,normal
TX-0001015,ACC-00034,2025-03-04T19:52:00+00:00,BTC,0.00660899,396.54,transfer_out,WALLET-ACC-00034,CP-ACC-00034-04,DEV-00034-A,US,1007,0,normal
TX-0001016,ACC-00034,2025-03-04T20:34:00+00:00,USDT,296.93600612,296.94,trade,WALLET-ACC-00034,EXTERNAL-OUT,DEV-00034-A,US,1007,0,normal
TX-0001797,ACC-00060,2025-03-05T10:09:00+00:00,USDT,506.96347485,506.96,deposit,CP-ACC-00060-03,WALLET-ACC-00060,DEV-00060-A,DE,498,0,normal
TX-0000836,ACC-00028,2025-03-05T10:28:00+00:00,USDC,1597.55647944,1597.56,trade,WALLET-ACC-00028,EXTERNAL-OUT,DEV-00028-B,SG,1285,0,normal
TX-0001105,ACC-00037,2025-03-05T11:04:00+00:00,USDT,373.3083997,373.31,withdrawal,WALLET-ACC-00037,CP-ACC-00037-03,DEV-00037-A,JP,817,0,normal
TX-0001048,ACC-00035,2025-03-05T12:00:00+00:00,ETH,0.43909297,1317.28,withdrawal,WALLET-ACC-00035,CP-ACC-00035-03,DEV-00035-A,DE,674,0,normal
TX-0000148,ACC-00005,2025-03-05T12:07:00+00:00,USDT,469.81020603,469.81,withdrawal,WALLET-ACC-00005,CP-ACC-00005-05,DEV-00005-A,DE,1075,0,normal
TX-0000959,ACC-00032,2025-03-05T12:17:00+00:00,USDT,389.8834967,389.88,trade,WALLET-ACC-00032,EXTERNAL-OUT,DEV-00032-A,JP,289,0,normal
TX-0001380,ACC-00046,2025-03-05T12:43:00+00:00,ETH,0.24650299,739.51,transfer_out,WALLET-ACC-00046,CP-ACC-00046-02,DEV-00046-A,TW,738,0,normal
TX-0001678,ACC-00056,2025-03-05T12:59:00+00:00,USDC,136.34823061,136.35,transfer_out,WALLET-ACC-00056,CP-ACC-00056-02,DEV-00056-A,TW,890,0,normal
TX-0001137,ACC-00038,2025-03-05T13:26:00+00:00,USDT,859.93948064,859.94,trade,WALLET-ACC-00038,EXTERNAL-OUT,DEV-00038-A,SG,1556,0,normal
TX-0001317,ACC-00044,2025-03-05T15:00:00+00:00,BTC,0.00529921,317.95,deposit,CP-ACC-00044-04,WALLET-ACC-00044,DEV-00044-A,US,664,0,normal
TX-0001497,ACC-00050,2025-03-05T15:10:00+00:00,USDT,385.89342398,385.89,trade,WALLET-ACC-00050,EXTERNAL-OUT,DEV-00050-A,DE,284,0,normal
TX-0001288,ACC-00043,2025-03-05T16:05:00+00:00,BTC,0.01106904,664.14,transfer_out,WALLET-ACC-00043,CP-ACC-00043-01,DEV-00043-A,SG,1396,0,normal
TX-0001049,ACC-00035,2025-03-05T18:52:00+00:00,BTC,0.01691732,1015.04,deposit,CP-ACC-00035-05,WALLET-ACC-00035,DEV-00035-A,DE,674,0,normal
TX-0001078,ACC-00036,2025-03-05T18:58:00+00:00,BTC,0.01002359,601.42,transfer_out,WALLET-ACC-00036,CP-ACC-00036-05,DEV-00036-A,TW,1534,0,normal
TX-0001077,ACC-00036,2025-03-05T19:36:00+00:00,BTC,0.00694756,416.85,withdrawal,WALLET-ACC-00036,CP-ACC-00036-05,DEV-00036-A,TW,1534,0,normal
TX-0000177,ACC-00006,2025-03-05T19:41:00+00:00,USDT,1179.39648794,1179.4,deposit,CP-ACC-00006-04,WALLET-ACC-00006,DEV-00006-A,TW,712,0,normal
TX-0000299,ACC-00010,2025-03-06T06:20:00+00:00,ETH,0.29669335,890.08,withdrawal,WALLET-ACC-00010,CP-ACC-00010-02,DEV-00010-A,DE,1007,0,normal
TX-0000748,ACC-00025,2025-03-06T07:33:00+00:00,BTC,0.00662465,397.48,withdrawal,WALLET-ACC-00025,CP-ACC-00025-01,DEV-00025-A,DE,1337,0,normal
TX-0000057,ACC-00002,2025-03-06T08:23:00+00:00,USDC,332.39850341,332.4,withdrawal,WALLET-ACC-00002,CP-ACC-00002-06,DEV-00002-B,JP,980,0,normal
TX-0000056,ACC-00002,2025-03-06T08:58:00+00:00,USDC,221.19826375,221.2,withdrawal,WALLET-ACC-00002,CP-ACC-00002-03,DEV-00002-A,JP,980,0,normal
TX-0000208,ACC-00007,2025-03-06T09:59:00+00:00,BTC,0.0241838,1451.03,transfer_in,CP-ACC-00007-02,WALLET-ACC-00007,DEV-00007-A,JP,1304,0,normal
TX-0000207,ACC-00007,2025-03-06T10:11:00+00:00,USDT,386.44970599,386.45,transfer_out,WALLET-ACC-00007,CP-ACC-00007-02,DEV-00007-A,JP,1304,0,normal
TX-0001017,ACC-00034,2025-03-06T10:54:00+00:00,ETH,0.06465103,193.95,withdrawal,WALLET-ACC-00034,CP-ACC-00034-05,DEV-00034-A,US,1007,0,normal
TX-0000178,ACC-00006,2025-03-06T11:05:00+00:00,USDC,1063.05277411,1063.05,deposit,CP-ACC-00006-04,WALLET-ACC-00006,DEV-00006-A,TW,712,0,normal
TX-0001766,ACC-00059,2025-03-06T11:09:00+00:00,USDT,670.24010336,670.24,transfer_in,CP-ACC-00059-04,WALLET-ACC-00059,DEV-00059-A,US,1088,0,normal
TX-0001198,ACC-00040,2025-03-06T12:00:00+00:00,BTC,0.00753298,451.98,transfer_out,WALLET-ACC-00040,CP-ACC-00040-01,DEV-00040-B,DE,701,0,normal
TX-0000747,ACC-00025,2025-03-06T12:45:00+00:00,ETH,0.11524606,345.74,withdrawal,WALLET-ACC-00025,CP-ACC-00025-05,DEV-00025-B,DE,1337,0,normal
TX-0001767,ACC-00059,2025-03-06T12:57:00+00:00,USDT,549.36232652,549.36,trade,WALLET-ACC-00059,EXTERNAL-OUT,DEV-00059-A,US,1088,0,normal
TX-0000478,ACC-00016,2025-03-06T13:52:00+00:00,BTC,0.01628077,976.85,trade,WALLET-ACC-00016,EXTERNAL-OUT,DEV-00016-A,TW,694,0,normal
TX-0001079,ACC-00036,2025-03-06T14:12:00+00:00,USDT,623.14472328,623.14,deposit,CP-ACC-00036-05,WALLET-ACC-00036,DEV-00036-A,TW,1534,0,normal
TX-0001348,ACC-00045,2025-03-06T15:08:00+00:00,USDT,370.85859389,370.86,transfer_out,WALLET-ACC-00045,CP-ACC-00045-04,DEV-00045-A,DE,348,0,normal
TX-0000477,ACC-00016,2025-03-06T15:31:00+00:00,USDC,357.11121826,357.11,transfer_out,WALLET-ACC-00016,CP-ACC-00016-02,DEV-00016-A,TW,694,0,normal
TX-0001498,ACC-00050,2025-03-06T15:31:00+00:00,ETH,0.3845948,1153.78,trade,WALLET-ACC-00050,EXTERNAL-OUT,DEV-00050-B,DE,284,0,normal
TX-0000780,ACC-00026,2025-03-06T15:51:00+00:00,USDC,513.52222881,513.52,withdrawal,WALLET-ACC-00026,CP-ACC-00026-06,DEV-00026-A,TW,722,0,normal
TX-0001437,ACC-00048,2025-03-06T16:40:00+00:00,BTC,0.00373166,223.9,transfer_in,CP-ACC-00048-01,WALLET-ACC-00048,DEV-00048-A,SG,1172,0,normal
TX-0000298,ACC-00010,2025-03-06T17:20:00+00:00,BTC,0.01862643,1117.59,withdrawal,WALLET-ACC-00010,CP-ACC-00010-01,DEV-00010-B,DE,1007,0,normal
TX-0001318,ACC-00044,2025-03-06T17:42:00+00:00,USDC,176.74957556,176.75,transfer_in,CP-ACC-00044-04,WALLET-ACC-00044,DEV-00044-A,US,664,0,normal
TX-0000389,ACC-00013,2025-03-06T17:52:00+00:00,USDT,651.78665661,651.79,transfer_out,WALLET-ACC-00013,CP-ACC-00013-04,DEV-00013-A,SG,472,0,normal
TX-0000479,ACC-00016,2025-03-06T18:51:00+00:00,USDT,268.096681,268.1,trade,WALLET-ACC-00016,EXTERNAL-OUT,DEV-00016-B,TW,694,0,normal
TX-0000027,ACC-00001,2025-03-06T20:05:00+00:00,ETH,0.18053073,541.59,trade,WALLET-ACC-00001,EXTERNAL-OUT,DEV-00001-A,TW,252,0,normal
TX-0000509,ACC-00017,2025-03-06T20:11:00+00:00,USDT,654.69671473,654.7,withdrawal,WALLET-ACC-00017,CP-ACC-00017-06,DEV-00017-A,JP,666,0,normal
TX-0000300,ACC-00010,2025-03-07T06:20:00+00:00,ETH,0.35109869,1053.3,deposit,CP-ACC-00010-02,WALLET-ACC-00010,DEV-00010-A,DE,1007,0,normal
TX-0001226,ACC-00041,2025-03-07T06:47:00+00:00,BTC,0.00882219,529.33,withdrawal,WALLET-ACC-00041,CP-ACC-00041-03,DEV-00041-B,TW,556,0,normal
TX-0001617,ACC-00054,2025-03-07T08:48:00+00:00,BTC,0.01926864,1156.12,deposit,CP-ACC-00054-01,WALLET-ACC-00054,DEV-00054-A,US,234,0,normal
TX-0001798,ACC-00060,2025-03-07T10:05:00+00:00,ETH,0.45181195,1355.44,withdrawal,WALLET-ACC-00060,CP-ACC-00060-05,DEV-00060-A,DE,498,0,normal
TX-0000419,ACC-00014,2025-03-07T11:11:00+00:00,USDT,911.35757447,911.36,trade,WALLET-ACC-00014,EXTERNAL-OUT,DEV-00014-A,US,1364,0,normal
TX-0001167,ACC-00039,2025-03-07T11:44:00+00:00,USDT,141.07562289,141.08,transfer_in,CP-ACC-00039-01,WALLET-ACC-00039,DEV-00039-A,US,332,0,normal
TX-0001199,ACC-00040,2025-03-07T11:47:00+00:00,ETH,0.19202482,576.07,trade,WALLET-ACC-00040,EXTERNAL-OUT,DEV-00040-A,DE,701,0,normal
TX-0000209,ACC-00007,2025-03-07T13:13:00+00:00,USDT,973.83655576,973.84,trade,WALLET-ACC-00007,EXTERNAL-OUT,DEV-00007-A,JP,1304,0,normal
TX-0001227,ACC-00041,2025-03-07T13:16:00+00:00,USDT,743.87072444,743.87,withdrawal,WALLET-ACC-00041,CP-ACC-00041-04,DEV-00041-A,TW,556,0,normal
TX-0001289,ACC-00043,2025-03-07T13:29:00+00:00,USDT,392.48445456,392.48,deposit,CP-ACC-00043-05,WALLET-ACC-00043,DEV-00043-A,SG,1396,0,normal
TX-0000058,ACC-00002,2025-03-07T14:37:00+00:00,ETH,0.12050051,361.5,deposit,CP-ACC-00002-01,WALLET-ACC-00002,DEV-00002-A,JP,980,0,normal
TX-0000179,ACC-00006,2025-03-07T14:48:00+00:00,ETH,0.1845841,553.75,deposit,CP-ACC-00006-03,WALLET-ACC-00006,DEV-00006-A,TW,712,0,normal
TX-0000808,ACC-00027,2025-03-07T14:48:00+00:00,USDC,852.78228555,852.78,withdrawal,WALLET-ACC-00027,CP-ACC-00027-01,DEV-00027-A,JP,1200,0,normal
TX-0000986,ACC-00033,2025-03-07T15:44:00+00:00,USDT,950.1186524,950.12,trade,WALLET-ACC-00033,EXTERNAL-OUT,DEV-00033-A,SG,273,0,normal
TX-0000749,ACC-00025,2025-03-07T15:59:00+00:00,USDT,326.27168375,326.27,withdrawal,WALLET-ACC-00025,CP-ACC-00025-06,DEV-00025-A,DE,1337,0,normal
TX-0000149,ACC-00005,2025-03-07T16:12:00+00:00,USDT,200.77613609,200.78,trade,WALLET-ACC-00005,EXTERNAL-OUT,DEV-00005-A,DE,1075,0,normal
TX-0001438,ACC-00048,2025-03-07T16:25:00+00:00,USDT,312.56530448,312.57,trade,WALLET-ACC-00048,EXTERNAL-OUT,DEV-00048-A,SG,1172,0,normal
TX-0001106,ACC-00037,2025-03-07T17:12:00+00:00,USDT,471.53526794,471.54,trade,WALLET-ACC-00037,EXTERNAL-OUT,DEV-00037-A,JP,817,0,normal
TX-0000480,ACC-00016,2025-03-07T17:26:00+00:00,USDC,767.60075928,767.6,trade,WALLET-ACC-00016,EXTERNAL-OUT,DEV-00016-A,TW,694,0,normal
TX-0001768,ACC-00059,2025-03-07T17:33:00+00:00,USDT,412.29987447,412.3,transfer_in,CP-ACC-00059-02,WALLET-ACC-00059,DEV-00059-A,US,1088,0,normal
TX-0000329,ACC-00011,2025-03-07T18:22:00+00:00,USDT,969.18550166,969.19,transfer_in,CP-ACC-00011-05,WALLET-ACC-00011,DEV-00011-A,TW,1007,0,normal
TX-0001168,ACC-00039,2025-03-07T18:30:00+00:00,USDC,304.66946905,304.67,transfer_in,CP-ACC-00039-05,WALLET-ACC-00039,DEV-00039-A,US,332,0,normal
TX-0000837,ACC-00028,2025-03-07T18:38:00+00:00,ETH,0.33225856,996.78,withdrawal,WALLET-ACC-00028,CP-ACC-00028-02,DEV-00028-A,SG,1285,0,normal
TX-0000929,ACC-00031,2025-03-08T06:58:00+00:00,USDT,974.16253463,974.16,withdrawal,WALLET-ACC-00031,CP-ACC-00031-02,DEV-00031-A,TW,332,0,normal
TX-0001139,ACC-00038,2025-03-08T09:38:00+00:00,BTC,0.01069863,641.92,transfer_out,WALLET-ACC-00038,CP-ACC-00038-06,DEV-00038-A,SG,1556,0,normal
TX-0001138,ACC-00038,2025-03-08T10:22:00+00:00,BTC,0.01088673,653.2,transfer_in,CP-ACC-00038-03,WALLET-ACC-00038,DEV-00038-A,SG,1556,0,normal
TX-0000838,ACC-00028,2025-03-08T10:34:00+00:00,USDT,659.01545567,659.02,trade,WALLET-ACC-00028,EXTERNAL-OUT,DEV-00028-A,SG,1285,0,normal
TX-0000210,ACC-00007,2025-03-08T12:28:00+00:00,USDT,1082.22593641,1082.23,trade,WALLET-ACC-00007,EXTERNAL-OUT,DEV-00007-A,JP,1304,0,normal
TX-0000239,ACC-00008,2025-03-08T13:47:00+00:00,USDT,959.75281407,959.75,trade,WALLET-ACC-00008,EXTERNAL-OUT,DEV-00008-A,SG,1064,0,normal
TX-0001228,ACC-00041,2025-03-08T14:07:00+00:00,USDT,322.96883566,322.97,withdrawal,WALLET-ACC-00041,CP-ACC-00041-03,DEV-00041-A,TW,556,0,normal
